X,Y,OBJECTID,Man_Made_Object,Notes,GlobalID,EditDate
2172697.266569226980209,728241.755650728940964,372,Other,Bench,560c3a6e-2d27-421f-a734-8dc8c7bb0855,2019-05-20T14:30:54.033Z
2172972.10493029654026,728637.570475891232491,373,Picnic Table,,e8878c5d-46bc-4ffb-a1b3-855019b932a0,2019-05-20T14:33:03.425Z
2172725.332129880785942,728880.277339562773705,374,Other,Bench,b661dcaf-82d4-4864-af3f-9edb1683e85e,2019-05-20T14:35:12.331Z
2172592.859297722578049,728640.502228558063507,375,Picnic Table,,40b22080-ee8f-4472-9e14-24bb877bd7c7,2019-05-20T14:36:28.682Z
2172985.219077304005623,725718.242325067520142,376,Signage,Pedestrian crossing ,af59a4bb-c98c-48cc-8c3c-6f0f67052bfd,2019-05-20T15:12:50.745Z
2172981.729254886507988,725677.185976728796959,377,Signage,Pedestrian crossing,02bb57c3-f332-4a5c-aa14-afcaa7bfa971,2019-05-20T15:14:10.748Z
2172883.981746971607208,725752.779985651373863,378,Picnic Table,,0718989a-4d58-49c2-867e-eb0707709c0e,2019-05-20T15:14:49.240Z
2172795.095441803336143,725746.78163805603981,379,Picnic Table,,f72ee0f0-d016-4992-9e25-69fbff3f764b,2019-05-20T15:15:27.101Z
2172803.380202129483223,725754.930571898818016,380,Picnic Table,,010d91cd-5d8a-451e-9ce3-cb5093215611,2019-05-20T15:15:41.449Z
2172696.742948219180107,725709.303366556763649,381,Picnic Table,,92523028-03ad-400c-a80d-3c79e817b3f8,2019-05-20T15:16:28.692Z
2172671.160650297999382,725660.582007303833961,382,ADA Parking Spot,,cae3b0ef-260c-4933-9f0b-555bba9d3467,2019-05-20T15:17:32.764Z
2172656.651164889335632,725649.284785807132721,383,ADA Parking Spot,,0fa0a8fa-2de6-4bd6-a091-829a75c9144d,2019-05-20T15:17:46.368Z
2172649.859839886426926,725666.39137889444828,384,Trash Can,,b8c1a3f7-d654-4e0e-8c84-eae41aa2f69a,2019-05-20T15:18:01.111Z
2172645.563916712999344,725669.401871562004089,385,Restrooms,,637ee9af-466f-41f2-bc4b-0d2bf1c4780f,2019-05-20T15:18:14.315Z
2172558.987646296620369,725676.65940298140049,386,Kiosk,,8a6eca13-e33a-4bec-ae51-1f18a8e2a730,2019-05-20T15:18:49.799Z
2172551.093305140733719,725674.050156220793724,387,Brochure Box,,46eb621d-4abb-4b84-bcf7-62b7829fffd0,2019-05-20T15:19:01.449Z
2172557.099526718258858,725667.785076901316643,388,Signage,Park regulations ,8115b2ea-4c46-4535-84a1-9d2ec40e7e96,2019-05-20T15:19:25.799Z
2172496.4454485476017,725606.349504232406616,389,Trash Can,,70a9c14c-9ac5-4139-8765-86431c8339a1,2019-05-20T15:19:58.636Z
2172462.213889718055725,725564.869272232055664,390,Picnic Table,,c1f92e86-a1e0-43f1-b7e3-533e090a1369,2019-05-20T15:20:20.283Z
2172414.643118724226952,725571.333498150110245,391,Picnic Table,,9f8eb22d-5059-46a0-97f4-400809633cbc,2019-05-20T15:20:43.563Z
2172371.822338223457336,725509.971744224429131,392,Picnic Table,,76ae14fa-5428-4460-ad9c-b6defe7d8e80,2019-05-20T15:21:15.387Z
2172360.767898380756378,725528.80799263715744,393,Picnic Table,,5c095aae-2b48-4b4a-817f-92ed3eb7d58f,2019-05-20T15:21:40.163Z
2172352.874869555234909,725547.204937472939491,394,Picnic Table,,31a0c00a-7b6a-46ad-b599-8ea828dfc8e5,2019-05-20T15:21:55.365Z
2173653.925088971853256,726289.368479400873184,395,Gate/Trailhead,,649aa92b-6fd0-4641-a4f3-3abb105b7c05,2019-05-20T18:41:40.727Z
2173503.920795798301697,726153.768684983253479,396,Signage,Open/close time,769b5fc8-6332-4a6b-9b20-b8af9781e19c,2019-05-20T18:42:49.556Z
2174187.980779379606247,752872.519709303975105,397,Boat Launch,,d5a3d41f-d329-4b28-9467-fd3a273b785e,2019-05-20T20:20:38.415Z
2174261.598742380738258,752955.646839648485184,398,Fishing Pier/Platform,,2689ffe9-c228-4070-99ef-7c31e16e9b99,2019-05-20T20:21:57.187Z
2176789.223936468362808,726737.65728098154068,399,Signage,Hunt Valley Entrance,539af37a-0087-4bcf-94c6-85876bc86028,2019-05-20T15:01:18.662Z
2176746.066214382648468,726655.433692142367363,400,Gate/Trailhead,,8323a5c0-49a6-489b-ac22-7cab30db9c7f,2019-05-20T15:01:48.887Z
2176702.847468808293343,726653.862501055002213,401,Gate/Trailhead,,f3e445f3-eefc-460f-a479-fc9e71bef8b5,2019-05-20T15:02:07.709Z
2176708.980658635497093,726601.66673931479454,402,Signage,Open/close time,dd42f7d2-7a23-4f37-a46c-a7b68cb6dd57,2019-05-20T15:02:40.529Z
2176693.47215947508812,726661.891356393694878,403,Signage,Park regulations ,1d585c71-c8a0-4d38-a5ef-99e354df6865,2019-05-20T15:03:18.259Z
2176678.603094726800919,726727.474558562040329,404,Signage,One way,8491469d-9f5f-44c1-90da-a59cfbcc70e8,2019-05-20T15:03:54.673Z
2176803.4896559715271,726751.899378478527069,405,Signage,Keep right/no smoking,0d8865e3-bc93-421e-a897-a8f107251ebf,2019-05-20T18:36:44.216Z
2176066.503597140312195,726480.478661477565765,406,Signage,Speed limit,6d8a31ad-92cc-45c3-b0b7-418308fcd4f0,2019-05-20T18:38:00.342Z
2175372.039434880018234,726496.86904864013195,407,Signage,Speed limit,e84f1d79-cb3e-41ab-b44e-77b3d6b9c87a,2019-05-20T18:39:06.961Z
2174992.822017475962639,726574.046059638261795,408,Signage,Speed limit,102c5f77-e98f-49b7-bb82-922163af8b56,2019-05-20T18:40:13.901Z
2176789.223936468362808,726737.65728098154068,409,Signage,Hunt Valley Entrance,5e1fc6aa-dc9e-41a3-b170-26b8e14ef05f,2019-05-20T15:01:18.662Z
2176746.066214382648468,726655.433692142367363,410,Gate/Trailhead,,a6db54d3-c4ae-4bca-95d3-422d6cecb78e,2019-05-20T15:01:48.887Z
2176702.847468808293343,726653.862501055002213,411,Gate/Trailhead,,6ef5d0ed-887b-4e85-b7a0-c40d93059442,2019-05-20T15:02:07.709Z
2176708.980658635497093,726601.66673931479454,412,Signage,Open/close time,1b98c61c-870a-4771-a276-808eaadcfd77,2019-05-20T15:02:40.529Z
2176693.47215947508812,726661.891356393694878,413,Signage,Park regulations ,c0a46694-55a5-4c9a-8fdf-36b82862edba,2019-05-20T15:03:18.259Z
2176678.603094726800919,726727.474558562040329,414,Signage,One way,8bc7016f-bb3d-4388-971c-7bd921f48b96,2019-05-20T15:03:54.673Z
2176803.4896559715271,726751.899378478527069,415,Signage,Keep right/no smoking,84641a69-d782-400b-98bb-ed144497d10a,2019-05-20T18:36:44.216Z
2176066.503597140312195,726480.478661477565765,416,Signage,Speed limit,174af686-6738-4e5b-9de5-dad32fdd50e9,2019-05-20T18:38:00.342Z
2175372.039434880018234,726496.86904864013195,417,Signage,Speed limit,cfcd9a6d-7694-4006-b50d-8f1d82f60cce,2019-05-20T18:39:06.961Z
2174992.822017475962639,726574.046059638261795,418,Signage,Speed limit,ee482602-5cff-46b0-9ea4-0c13650a2f2d,2019-05-20T18:40:13.901Z
