OBJECTID,SHAPELEN,TRAIL_NAME,CORRIDOR_NAME,OWNER,OWNER2,TRAIL_STATUS,TRAIL_CONDITION,TRAIL_SURFACE,TRAIL_CLASS,LENGTH,WIDTH,SLOPE,SUBSEGMENT_NAME,STREET,OPEN_DATE,MAINTAIN_DATE,EMERGENCY,LIGHTING,ACCESSIBILITY_STATUS,PUBLIC_ACCESS,ATV,BIKE,DOG,HIKE,PACK,WCRAFTMTR,WCRAFTNMTR,COMMENTS,SEG_LENGTH
1304,1780.82663183945,Hinshaw Greenway,Hinshaw Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.33727777,10,,Greenwood Circle to Piney Plains GW,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1780.82663183
1306,1313.61460197562,Roberts Road Greenway,Roberts Road Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.24879064,10,,White Oak GW to Roberts Road,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1313.61460198
1134,351.068748842494,Weston Parkway Street-Side Trail,Weston Parkway Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.06649029,6,,The Creeks at Weston,,2016-03-08T00:00:00.000Z,,,,NOT EVALUATED,,,YES,,YES, ,,, ,351.06874885
1135,1209.00838946959,Davis Dr Street-Side Trail,Davis Dr Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.22897886,10,,Park Village Dr to Farm Pond Road,,2018-11-01T00:00:00.000Z,,,,NOT EVALUATED,,,YES,,YES, ,,, ,1209.00838948
1136,333.444181971758,Farm Pond Rd Street-Side Trail,Farm Pond Rd Street-Side Trail,Town of Cary,,EXISTING,,ASPHALT,,0.06315231,10,,From Sherwood Greens Trail to Churchview St,,2018-11-01T00:00:00.000Z,,,,NOT EVALUATED,,,YES,,YES, ,,, ,333.44418196
1137,135.448464192727,Chatham Pointe Private Greenway Connector,Chatham Pointe Private Greenway Connector,Town of Cary,,EXISTING,,ASPHALT,,0.02565312,6,,Vista Creek PLace to Higgins Greenway,,2019-03-25T00:00:00.000Z,,,,NOT EVALUATED,,,YES,,YES, ,,, ,135.4484642
1138,267.240031254254,Green Level Greenway,Green Level Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.05061364,10,, ,,2007-05-29T00:00:00.000Z,,,,NOT EVALUATED,,,YES,,YES, ,,, ,267.24003126
1139,466.379146643711,Waterford Greenway Connector,Waterford Greenway Connector,Town of Cary,,EXISTING,,ASPHALT,,0.08832938,8,,Green Level Church Road to Cary Park Lake Greenway,,,,,,NOT EVALUATED,,,YES,,YES, ,,, ,466.37914664
1140,76.8984441192326,Greyhawk Private Greenway Connector,Greyhawk Private Greenway Connector,Town of Cary,,EXISTING,,ASPHALT,,0.0145641,6,,Greyhawk Place to Dutchmans Branch Greenway,,2006-12-31T00:00:00.000Z,,,,NOT EVALUATED,,,YES,,YES, ,,, ,76.89844411
1141,285.587997745795,Churchview St Street-Side Trail,Churchview St Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.05408864,10,,Westhigh St to Bishops Gate Greenway,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,285.58799775
1307,369.564630858084,Higgins GW Connector,Higgins GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.0699933,10,,Connects to W Chatham St,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,369.56463086
1311,813.851796732078,Swift Creek Greenway,Swift Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.1541386,10,,Along Kildaire Farm Rd,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,813.85179673
1313,645.728949930209,Swift Creek Greenway,Swift Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.12229715,5,,Symphony Lake through trail,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,645.72894992
1314,211.717851141663,Walnut Creek GW Connector,Walnut Creek GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.04009808,8,,Connects to Ivy Lane,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,211.71785113
1154,1018.07880150153,NC 55 Street-Side Trail (West),NC 55 Street-Side Trail (West),Town of Cary,,EXISTING,,CONCRETE,,0.19281795,10,,Army Property & Self Storage Frontage,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1018.0788015
1155,1130.65835943064,Piney Plains Greenway,Piney Plains Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.21413984,10,,Hinshaw extension to Forest Park Way,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1130.65835942
1320,1521.08015020678,Green Level Greenway,Green Level Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.28808336,10,,along Mills Park Dr,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1521.08015021
1324,2576.26670742094,Southbridge Greenway,Southbridge Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.4879293,10,,Lantern Ridge Ln to Morrisville Pkwy,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,2576.26670742
1328,9260.25079241021,White Oak Creek Greenway,White Oak Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,1.75383538,10,,Green Level 1 Segment,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,9260.2507924
1329,205.847730065283,White Oak GW Connector,White Oak GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.03898631,9,,Connects to Mint Hill Drive,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,205.84773008
1160,1978.43112169305,Kit Creek Greenway,Kit Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.37470286,10,,Old Carpenter PDD,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1978.4311217
1164,80.7507385290555,Annie Jones GW Connector,Annie Jones GW Connector,Town of Cary,,EXISTING,,AGGREGATE,,0.0152937,6,,Connects to Abbots Glen,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,80.75073854
1165,1326.7332467706,Panther Creek Greenway,Panther Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.25127524,10,,ATT to park site boundary,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1326.73324677
1169,1902.22864980283,S Walker St Street-Side Trail,S Walker St Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.36027058,0,,Walnut St to Chatham St,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1902.2286498
1330,199.660697563576,White Oak GW Connector,White Oak GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.03781453,9,,Connects to Cary Parkway,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,199.66069758
1331,1449.11969654833,Black Creek Greenway,Black Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.27445449,10,,High House Rd to Buckland Mills Ct,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1449.11969655
1337,563.13355950673,Green Level Greenway,Green Level Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.10665408,10,,Morrisville Pkwy Ped tunnel to edge of Greystone,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,563.1335595
1338,131.493041388647,Panther Creek GW Connector,Panther Creek GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.02490399,8,,Connects to Howard Grove Parkway,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,131.49304139
1173,4933.65912648128,Loch Highlands Dr Street-Side Trail,Loch Highlands Dr Street-Side Trail,Town of Cary,,EXISTING,,ASPHALT,,0.93440514,8,,Kildaire Farm Rd to Penny Rd,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,4933.65912649
1177,7684.72776895307,Davis Dr Street-Side Trail,Davis Dr Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,1.45544087,10,,Valleystone Dr to  White Oak Creek GW,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,7684.72776893
1342,743.888200231071,Piney Plains Rd Street-Side Trail,Piney Plains Rd Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.14088792,10,,Piney Plains Road,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,743.88820023
1343,1198.19119059316,Morris Branch Greenway,Morris Branch Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.22693015,8,,Allforth Place,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1198.19119059
1345,734.625752546008,White Oak GW Connector,White Oak GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.13913367,0,,Connects to future parking lot,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,734.62575256
1346,503.52557164016,Amberly Lake Loop GW Connector,Amberly Lake Loop GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.09536469,10,,Connects to Jockey Club Circle,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,503.52557163
1348,4693.31241147174,Bishops Gate Greenway,Bishops Gate Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.88888493,10,,Westhigh Street,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,4693.31241146
1349,1207.66870536838,Black Creek Greenway,Black Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.22872513,10,,Crabtree Lake GW to Reedy Creek Trailhead,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1207.66870537
1350,1330.79897933951,Campbell Greenway,Campbell Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.25204526,10,,Pritchett Farm to Cary Parkway SST,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1330.79897934
1186,1393.57005923271,Oxxford Hunt Greenway,Oxxford Hunt Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.26393372,10,,Black Creek GW to Swift Creek GWt,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1393.57005923
1352,1722.04179735889,Indian Creek Greenway,Indian Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.32614428,10,,Parallel to Town Hall Campus Dr,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1722.04179735
1353,3069.64446864576,GLC Rd Street-Side Trail (West),GLC Rd Street-Side Trail (West),Town of Cary,,EXISTING,,ASPHALT,,0.58137206,10,,Stonewater - west side,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,3069.64446865
1354,1454.96343798953,Green Level Greenway,Green Level Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.27556126,10,,Along Brooks Park Lane,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1454.963438
1355,791.540510740014,NC 55 Street-Side Trail (West),NC 55 Street-Side Trail (West),Town of Cary,,EXISTING,,ASPHALT,,0.14991298,10,,North of Kit Creek Rd,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,791.54051075
1356,830.765708015538,GLC Rd Street-Side Trail (East),GLC Rd Street-Side Trail (East),Town of Cary,,EXISTING,,ASPHALT,,0.15734199,10,,East side of GLCR North of Kit Creek Rd,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,830.76570801
1357,2463.04846443842,Westlake Rd Street-Side Trail,Westlake Rd Street-Side Trail,Town of Cary,,EXISTING,,ASPHALT,,0.46648645,10,,Parallels east side of Westlake Rd,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,2463.04846444
1358,159.169524034414,Morris Branch GW Connector,Morris Branch GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.03014574,10,,Connects to Mountain Maple Dr - West,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,159.16952403
1359,92.6391258457609,Morris Branch GW Connector,Morris Branch GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.01754529,10,,Connects to Mountain Maple Dr - East,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,92.63912585
1360,1284.36506278131,Green Hope School Greenway,Green Hope School Greenway,Town of Cary,,EXISTING,,CONCRETE,,0.24325096,10,,Sears Farm Rd Park to Highcroft Elem,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1284.36506277
1190,1341.84788698517,Mills Park Dr Street-Side Trail,Mills Park Dr Street-Side Trail,Town of Cary,,EXISTING,,ASPHALT,,0.25413786,10,,Connects to Parking Lot,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1341.84788698
1191,974.953803795186,Mills Park Dr Street-Side Trail,Mills Park Dr Street-Side Trail,Town of Cary,,EXISTING,,ASPHALT,,0.18465034,10,,along Mills Park Dr,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,974.9538038
1193,4520.31220087126,White Oak Creek Greenway,White Oak Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.85611974,10,,MacArthur Segment,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,4520.31220087
1196,487.901747329943,Black Creek GW Connector,Black Creek GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.09240563,10,,Connects to Howland Avenue,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,487.90174734
1197,419.61580226481,Black Creek GW Connector,Black Creek GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.07947269,8,,Connects to Midenhall Way,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,419.61580227
1361,5440.29039967038,Morrisville Pkwy Street-Side Trail,Morrisville Pkwy Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,1.03035803,10,,Westfalen Dr to Weldon Rdge Blvd,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,5440.29039966
1362,1626.90293015843,Nancy Branch Greenway,Nancy Branch Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.30812555,9,,Amberly Greenway to GLTD Road,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1626.90293016
1363,152.06374596182,Nancy Branch GW Connector,Nancy Branch GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.02879995,8,,Connects to Wedonia Dr,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,152.06374596
1364,180.690273484407,Western Wake Library Greenway,Western Wake Library Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.03422164,6,,Along Carpenter Elementary School,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,180.69027347
1365,4859.22997666726,Yates Store Rd Street-Side Trail,Yates Store Rd Street-Side Trail,Town of Cary,,EXISTING,,ASPHALT,,0.92030871,10,,McCrimmon Pkwy to Horton's Creek,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,4859.22997667
1366,55.2304233119393,White Oak GW Connector,White Oak GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.01046031,6,,Connects to Cary Parkway,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,55.2304233
1198,622.171776100023,Black Creek GW Connector,Black Creek GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.11783556,8,,Connects to Evans Road,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,622.1717761
1199,2037.73971584297,Black Creek Greenway,Black Creek Greenway,Town of Cary,,EXISTING,,CONCRETE,,0.38593555,10,,Carousel Ln to Chapel Hill Rd,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,2037.73971586
1207,1801.52619167816,Green Hope School Greenway,Green Hope School Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.34119814,10,,Batchelor Branch Greenway to Edgemore Ave,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1801.52619167
1367,6120.95845029436,Black Creek Greenway,Black Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,1.15927243,10,,Godbold Segment,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,6120.95845028
1368,283.286618768903,Chapel HIll Rd Street-Side Trail,Chapel HIll Rd Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.05365277,10,,Stalls Medical frontage,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,283.28661876
1369,1926.93205525031,Dutchman's Branch Greenway,Dutchman's Branch Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.36494925,10,,Greyhawk,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1926.93205526
1370,1843.40175164046,Speight Branch Greenway,Speight Branch Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.34912912,10,,Links Walnut St to Tryon Road Park,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1843.40175163
1371,3141.30265160945,GLC Rd Street-Side Trail (East),GLC Rd Street-Side Trail (East),Town of Cary,,EXISTING,,ASPHALT,,0.59494368,10,,Stonewater - east side,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,3141.3026516
1372,1038.51773013106,NC 55 Street-Side Trail (West),NC 55 Street-Side Trail (West),Town of Cary,,EXISTING,,CONCRETE,,0.19668896,10,,Highcroft Commons To Green Hope School  Rd,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1038.51773012
1373,1792.09521593854,Copperleaf Greenway,Copperleaf Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.33941197,9,,Through Copperleaf PDD,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1792.09521594
1374,1578.64216072936,Park Village Greenway,Park Village Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.29898526,8,,Sherwood Greens GW  to Park Village Pool,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1578.64216072
1210,1519.54807562705,Reedy Creek Greenway,Reedy Creek Greenway,Town of Cary,,EXISTING,,CONCRETE,,0.2877932,8,,Along Westongate Way,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1519.54807564
1211,572.552873894862,Reedy Creek Greenway,Reedy Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.10843804,8,,Black Creek GW to Westongate Way,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,572.55287388
1213,886.4321092001,Amberly Lake Loop Greenway,Amberly Lake Loop Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.16788487,10,,Amberly Lake 1 Segment,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,886.4321092
1216,495.395124840931,Higgins Greenway,Higgins Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.09382483,10,,SW Maynard to Union St,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,495.39512484
1375,191.050330066557,Speight Branch GW Connector,Speight Branch GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.03618377,7,,Connects to Gwinnett Place,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,191.05033006
1376,53.5338961702234,Roberts Road GW Connector,Roberts Road GW Connector,Town of Cary,,EXISTING,,ASPHALT,,0.010139,10,,Connects to Katahdin Way South,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,53.53389616
1377,3534.35957532456,Louis Stephens Dr Street-Side Trail,Louis Stephens Dr Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.66938628,10,,Tennis Center to Muir Brook Pl,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,3534.35957533
1378,1183.81890030642,Swift Creek Greenway,Swift Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.22420813,9,,Swift Creek Trail to Symphony Lake Trail,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,1183.81890031
1379,4300.3310476693,White Oak Creek Greenway,White Oak Creek Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.81445664,9,,White Oak Park 2 Segment,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,4300.33104768
1380,152.864440934762,Green Level Greenway,Green Level Greenway,Town of Cary,,EXISTING,,ASPHALT,,0.0289516,10,,Connects to Morrisville Parkway,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,152.86444094
1381,103.316589259523,GLC Rd Street-Side Trail (South),GLC Rd Street-Side Trail (South),Town of Cary,,EXISTING,,CONCRETE,,0.01956754,8,,Along Thomas Brooks Park,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,103.31658926
1382,512.201245756996,Columbus Ave Street-Side Trail,Columbus Ave Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.09700781,0,,Caitboo to Jones Franklin,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,512.20124576
1383,2137.05272301427,O'Kelly Chapel Rd Street-Side Trail,O'Kelly Chapel Rd Street-Side Trail,Town of Cary,,EXISTING,,ASPHALT,,0.40474483,10,,Outer Loop Greenway to Louis Stephens Drive,,2014-02-24T00:00:00.000Z,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,2137.05272302
1384,492.437133699288,Highcroft Dr Street-Side Trail,Highcroft Dr Street-Side Trail,Town of Cary,,EXISTING,,CONCRETE,,0.09326461,10,,Along Pamlico Bay Drive,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,492.43713371
1385,145.460549843434,GLC Rd Street-Side Trail (East),GLC Rd Street-Side Trail (East),Town of Cary,,EXISTING,,ASPHALT,,0.02754935,10,,Carpenter Fire Station Rd to McCrimmon Pkwy,,,,,,NOT EVALUATED,,,YES,,YES,NO,,, ,145.46054984
